id,cg_id,date,open,high,low,close
fiat_eur_19062023,fiat_eur,19-06-2023,1.09212,1.09462,1.08919,1.09179
fiat_eur_20062023,fiat_eur,20-06-2023,1.09179,1.09908,1.09056,1.09859
fiat_eur_21062023,fiat_eur,21-06-2023,1.09859,1.10122,1.09483,1.09557
fiat_eur_22062023,fiat_eur,22-06-2023,1.09557,1.09592,1.08441,1.08915
fiat_eur_23062023,fiat_eur,23-06-2023,1.09557,1.09592,1.08441,1.08915
fiat_eur_24062023,fiat_eur,24-06-2023,1.09557,1.09592,1.08441,1.08915
fiat_eur_25062023,fiat_eur,25-06-2023,1.09045,1.092,1.08871,1.09057
fiat_eur_26062023,fiat_eur,26-06-2023,1.09057,1.09766,1.09019,1.09604
fiat_eur_27062023,fiat_eur,27-06-2023,1.09604,1.09627,1.08966,1.09126
fiat_eur_28062023,fiat_eur,28-06-2023,1.09126,1.09413,1.086,1.08627
fiat_eur_29062023,fiat_eur,29-06-2023,1.08627,1.09318,1.08352,1.09097
fiat_eur_30062023,fiat_eur,30-06-2023,1.08627,1.09318,1.08352,1.09097
fiat_eur_01072023,fiat_eur,01-07-2023,1.08627,1.09318,1.08352,1.09097
fiat_eur_02072023,fiat_eur,02-07-2023,1.09105,1.09339,1.08701,1.09091
fiat_eur_03072023,fiat_eur,03-07-2023,1.09091,1.09163,1.08765,1.08777
fiat_eur_04072023,fiat_eur,04-07-2023,1.08777,1.09079,1.08509,1.08538
fiat_eur_05072023,fiat_eur,05-07-2023,1.08538,1.09006,1.08333,1.08876
fiat_eur_06072023,fiat_eur,06-07-2023,1.08876,1.09733,1.0867,1.09682
fiat_eur_07072023,fiat_eur,07-07-2023,1.08876,1.09733,1.0867,1.09682
fiat_eur_08072023,fiat_eur,08-07-2023,1.08876,1.09733,1.0867,1.09682
fiat_eur_09072023,fiat_eur,09-07-2023,1.097,1.10014,1.09433,1.10006
fiat_eur_10072023,fiat_eur,10-07-2023,1.10006,1.10271,1.09768,1.10084
fiat_eur_11072023,fiat_eur,11-07-2023,1.10084,1.11404,1.10005,1.11279
fiat_eur_12072023,fiat_eur,12-07-2023,1.11279,1.12278,1.11266,1.12262
fiat_eur_13072023,fiat_eur,13-07-2023,1.12262,1.12448,1.1204,1.12251
fiat_eur_14072023,fiat_eur,14-07-2023,1.12262,1.12448,1.1204,1.12251
fiat_eur_15072023,fiat_eur,15-07-2023,1.12262,1.12448,1.1204,1.12251
fiat_eur_16072023,fiat_eur,16-07-2023,1.12315,1.12488,1.12033,1.12314
fiat_eur_17072023,fiat_eur,17-07-2023,1.12314,1.12757,1.12087,1.12281
fiat_eur_18072023,fiat_eur,18-07-2023,1.12281,1.124,1.11743,1.11972
fiat_eur_19072023,fiat_eur,19-07-2023,1.11972,1.12291,1.11184,1.11291
fiat_eur_20072023,fiat_eur,20-07-2023,1.11291,1.11449,1.11078,1.11245
fiat_eur_21072023,fiat_eur,21-07-2023,1.11291,1.11449,1.11078,1.11245
fiat_eur_22072023,fiat_eur,22-07-2023,1.11291,1.11449,1.11078,1.11245
fiat_eur_23072023,fiat_eur,23-07-2023,1.1133,1.11469,1.10601,1.10638
fiat_eur_24072023,fiat_eur,24-07-2023,1.10638,1.10868,1.10204,1.10482
fiat_eur_25072023,fiat_eur,25-07-2023,1.10482,1.11067,1.10378,1.10857
fiat_eur_26072023,fiat_eur,26-07-2023,1.10857,1.11497,1.09657,1.09752
fiat_eur_27072023,fiat_eur,27-07-2023,1.09752,1.10475,1.09434,1.1013
fiat_eur_28072023,fiat_eur,28-07-2023,1.09752,1.10475,1.09434,1.1013
fiat_eur_29072023,fiat_eur,29-07-2023,1.09752,1.10475,1.09434,1.1013
fiat_eur_30072023,fiat_eur,30-07-2023,1.10193,1.10458,1.09934,1.09967
fiat_eur_31072023,fiat_eur,31-07-2023,1.09967,1.1003,1.09523,1.09843
fiat_eur_01082023,fiat_eur,01-08-2023,1.09843,1.10199,1.09178,1.09378
fiat_eur_02082023,fiat_eur,02-08-2023,1.09378,1.09629,1.09122,1.09491
fiat_eur_03082023,fiat_eur,03-08-2023,1.09491,1.10419,1.09332,1.1008
fiat_eur_04082023,fiat_eur,04-08-2023,1.09491,1.10419,1.09332,1.1008
fiat_eur_05082023,fiat_eur,05-08-2023,1.09491,1.10419,1.09332,1.1008
fiat_eur_06082023,fiat_eur,06-08-2023,1.1008,1.10166,1.09653,1.10023
fiat_eur_07082023,fiat_eur,07-08-2023,1.10023,1.10111,1.09289,1.09563
fiat_eur_08082023,fiat_eur,08-08-2023,1.09563,1.09953,1.09494,1.09738
fiat_eur_09082023,fiat_eur,09-08-2023,1.09738,1.10649,1.09672,1.09808
fiat_eur_10082023,fiat_eur,10-08-2023,1.09808,1.10049,1.09428,1.09445
fiat_eur_11082023,fiat_eur,11-08-2023,1.09808,1.10049,1.09428,1.09445
fiat_eur_12082023,fiat_eur,12-08-2023,1.09808,1.10049,1.09428,1.09445
fiat_eur_13082023,fiat_eur,13-08-2023,1.0951,1.09602,1.08746,1.09056
fiat_eur_14082023,fiat_eur,14-08-2023,1.09056,1.09524,1.08964,1.09014
fiat_eur_15082023,fiat_eur,15-08-2023,1.09014,1.09345,1.08714,1.08792
fiat_eur_16082023,fiat_eur,16-08-2023,1.08792,1.09183,1.08563,1.0872
fiat_eur_17082023,fiat_eur,17-08-2023,1.0872,1.08938,1.08448,1.08682
fiat_eur_18082023,fiat_eur,18-08-2023,1.0872,1.08938,1.08448,1.08682
fiat_eur_19082023,fiat_eur,19-08-2023,1.0872,1.08938,1.08448,1.08682
fiat_eur_20082023,fiat_eur,20-08-2023,1.08659,1.09137,1.08659,1.08956
fiat_eur_21082023,fiat_eur,21-08-2023,1.08956,1.09304,1.08328,1.08453
fiat_eur_22082023,fiat_eur,22-08-2023,1.08453,1.08716,1.08023,1.08629
fiat_eur_23082023,fiat_eur,23-08-2023,1.08629,1.08766,1.08049,1.08103
fiat_eur_24082023,fiat_eur,24-08-2023,1.08103,1.08417,1.07658,1.07946
fiat_eur_25082023,fiat_eur,25-08-2023,1.08103,1.08417,1.07658,1.07946
fiat_eur_26082023,fiat_eur,26-08-2023,1.08103,1.08417,1.07658,1.07946
fiat_eur_27082023,fiat_eur,27-08-2023,1.07948,1.08222,1.0792,1.08188
fiat_eur_28082023,fiat_eur,28-08-2023,1.08188,1.08919,1.0782,1.08798
fiat_eur_29082023,fiat_eur,29-08-2023,1.08798,1.09454,1.08551,1.09231
fiat_eur_30082023,fiat_eur,30-08-2023,1.09231,1.09395,1.0835,1.08433
fiat_eur_31082023,fiat_eur,31-08-2023,1.08433,1.0882,1.0772,1.07731
fiat_eur_01092023,fiat_eur,01-09-2023,1.08433,1.0882,1.0772,1.07731
fiat_eur_02092023,fiat_eur,02-09-2023,1.08433,1.0882,1.0772,1.07731
fiat_eur_03092023,fiat_eur,03-09-2023,1.07765,1.08088,1.07716,1.07938
fiat_eur_04092023,fiat_eur,04-09-2023,1.07938,1.07983,1.07059,1.0722
fiat_eur_05092023,fiat_eur,05-09-2023,1.0722,1.07488,1.07023,1.07269
fiat_eur_06092023,fiat_eur,06-09-2023,1.07269,1.07317,1.06858,1.06957
fiat_eur_07092023,fiat_eur,07-09-2023,1.06957,1.07438,1.0694,1.06982
fiat_eur_08092023,fiat_eur,08-09-2023,1.06957,1.07438,1.0694,1.06982
fiat_eur_09092023,fiat_eur,09-09-2023,1.06957,1.07438,1.0694,1.06982
fiat_eur_10092023,fiat_eur,10-09-2023,1.07146,1.07593,1.07072,1.07502
fiat_eur_11092023,fiat_eur,11-09-2023,1.07502,1.07679,1.07055,1.07538
fiat_eur_12092023,fiat_eur,12-09-2023,1.07538,1.07649,1.07107,1.07292
fiat_eur_13092023,fiat_eur,13-09-2023,1.07292,1.07521,1.06318,1.06429
fiat_eur_14092023,fiat_eur,14-09-2023,1.06429,1.06878,1.06333,1.06596
fiat_eur_15092023,fiat_eur,15-09-2023,1.06429,1.06878,1.06333,1.06596
fiat_eur_16092023,fiat_eur,16-09-2023,1.06429,1.06878,1.06333,1.06596
fiat_eur_17092023,fiat_eur,17-09-2023,1.06598,1.06986,1.06545,1.06915
fiat_eur_18092023,fiat_eur,18-09-2023,1.06915,1.07179,1.0675,1.06792
fiat_eur_19092023,fiat_eur,19-09-2023,1.06792,1.07368,1.065,1.06605
fiat_eur_20092023,fiat_eur,20-09-2023,1.06605,1.06736,1.06167,1.06579
fiat_eur_21092023,fiat_eur,21-09-2023,1.06579,1.06717,1.06147,1.06452
fiat_eur_22092023,fiat_eur,22-09-2023,1.06579,1.06717,1.06147,1.06452
fiat_eur_23092023,fiat_eur,23-09-2023,1.06579,1.06717,1.06147,1.06452
fiat_eur_24092023,fiat_eur,24-09-2023,1.06452,1.06556,1.05751,1.0593
fiat_eur_25092023,fiat_eur,25-09-2023,1.0593,1.06091,1.0562,1.05722
fiat_eur_26092023,fiat_eur,26-09-2023,1.05722,1.05743,1.04881,1.05022
fiat_eur_27092023,fiat_eur,27-09-2023,1.05022,1.05788,1.04909,1.05654
fiat_eur_28092023,fiat_eur,28-09-2023,1.05654,1.06171,1.05565,1.05739
fiat_eur_29092023,fiat_eur,29-09-2023,1.05654,1.06171,1.05565,1.05739
fiat_eur_30092023,fiat_eur,30-09-2023,1.05654,1.06171,1.05565,1.05739
fiat_eur_01102023,fiat_eur,01-10-2023,1.05661,1.05918,1.04766,1.04771
fiat_eur_02102023,fiat_eur,02-10-2023,1.04771,1.04935,1.04482,1.04663
fiat_eur_03102023,fiat_eur,03-10-2023,1.04663,1.05322,1.04513,1.05036
fiat_eur_04102023,fiat_eur,04-10-2023,1.05036,1.05518,1.04999,1.05468
fiat_eur_05102023,fiat_eur,05-10-2023,1.05468,1.06,1.04821,1.05844
fiat_eur_06102023,fiat_eur,06-10-2023,1.05468,1.06,1.04821,1.05844
fiat_eur_07102023,fiat_eur,07-10-2023,1.05468,1.06,1.04821,1.05844
fiat_eur_08102023,fiat_eur,08-10-2023,1.05493,1.05744,1.05193,1.05665
fiat_eur_09102023,fiat_eur,09-10-2023,1.05665,1.06197,1.05543,1.06051
fiat_eur_10102023,fiat_eur,10-10-2023,1.06051,1.06347,1.05795,1.06193
fiat_eur_11102023,fiat_eur,11-10-2023,1.06193,1.06396,1.05256,1.0528
fiat_eur_12102023,fiat_eur,12-10-2023,1.0528,1.05585,1.04953,1.05067
fiat_eur_13102023,fiat_eur,13-10-2023,1.0528,1.05585,1.04953,1.05067
fiat_eur_14102023,fiat_eur,14-10-2023,1.0528,1.05585,1.04953,1.05067
fiat_eur_15102023,fiat_eur,15-10-2023,1.0514,1.05627,1.05084,1.05602
fiat_eur_16102023,fiat_eur,16-10-2023,1.05602,1.05948,1.05328,1.05771
fiat_eur_17102023,fiat_eur,17-10-2023,1.05771,1.05942,1.0523,1.05365
fiat_eur_18102023,fiat_eur,18-10-2023,1.05365,1.06164,1.05281,1.05823
fiat_eur_19102023,fiat_eur,19-10-2023,1.05823,1.06037,1.05648,1.0593
fiat_eur_20102023,fiat_eur,20-10-2023,1.05823,1.06037,1.05648,1.0593
fiat_eur_21102023,fiat_eur,21-10-2023,1.05823,1.06037,1.05648,1.0593
fiat_eur_22102023,fiat_eur,22-10-2023,1.0595,1.06779,1.05714,1.06685
fiat_eur_23102023,fiat_eur,23-10-2023,1.06685,1.06945,1.05829,1.05895
fiat_eur_24102023,fiat_eur,24-10-2023,1.05895,1.06067,1.05653,1.05659
fiat_eur_25102023,fiat_eur,25-10-2023,1.05659,1.05692,1.05211,1.05621
fiat_eur_26102023,fiat_eur,26-10-2023,1.05621,1.0597,1.05352,1.05586
fiat_eur_27102023,fiat_eur,27-10-2023,1.05621,1.0597,1.05352,1.05586
fiat_eur_28102023,fiat_eur,28-10-2023,1.05621,1.0597,1.05352,1.05586
fiat_eur_29102023,fiat_eur,29-10-2023,1.05626,1.06253,1.05471,1.0615
fiat_eur_30102023,fiat_eur,30-10-2023,1.0615,1.06749,1.05574,1.05744
fiat_eur_31102023,fiat_eur,31-10-2023,1.05744,1.05806,1.05165,1.05698
fiat_eur_01112023,fiat_eur,01-11-2023,1.05698,1.06675,1.05645,1.06216
fiat_eur_02112023,fiat_eur,02-11-2023,1.06216,1.07467,1.06145,1.07277
fiat_eur_03112023,fiat_eur,03-11-2023,1.06216,1.07467,1.06145,1.07277
fiat_eur_04112023,fiat_eur,04-11-2023,1.06216,1.07467,1.06145,1.07277
fiat_eur_05112023,fiat_eur,05-11-2023,1.07215,1.07563,1.07163,1.07172
fiat_eur_06112023,fiat_eur,06-11-2023,1.07172,1.07221,1.0664,1.06997
fiat_eur_07112023,fiat_eur,07-11-2023,1.06997,1.0716,1.06592,1.0709
fiat_eur_08112023,fiat_eur,08-11-2023,1.0709,1.07255,1.06601,1.06673
fiat_eur_09112023,fiat_eur,09-11-2023,1.06673,1.06928,1.06561,1.06842
fiat_eur_10112023,fiat_eur,10-11-2023,1.06673,1.06928,1.06561,1.06842
fiat_eur_11112023,fiat_eur,11-11-2023,1.06673,1.06928,1.06561,1.06842
fiat_eur_12112023,fiat_eur,12-11-2023,1.0683,1.07062,1.0665,1.06986
fiat_eur_13112023,fiat_eur,13-11-2023,1.06986,1.08874,1.06928,1.08787
fiat_eur_14112023,fiat_eur,14-11-2023,1.08787,1.08858,1.08315,1.08464
fiat_eur_15112023,fiat_eur,15-11-2023,1.08464,1.08956,1.08299,1.08519
fiat_eur_16112023,fiat_eur,16-11-2023,1.08519,1.09139,1.08246,1.09088
fiat_eur_17112023,fiat_eur,17-11-2023,1.08519,1.09139,1.08246,1.09088
fiat_eur_18112023,fiat_eur,18-11-2023,1.08519,1.09139,1.08246,1.09088
fiat_eur_19112023,fiat_eur,19-11-2023,1.09089,1.09518,1.08974,1.09401
fiat_eur_20112023,fiat_eur,20-11-2023,1.09401,1.09652,1.08999,1.09108
fiat_eur_21112023,fiat_eur,21-11-2023,1.09108,1.09229,1.08522,1.08882
fiat_eur_22112023,fiat_eur,22-11-2023,1.08882,1.09306,1.08821,1.0902
fiat_eur_23112023,fiat_eur,23-11-2023,1.0902,1.09487,1.0895,1.09328
fiat_eur_24112023,fiat_eur,24-11-2023,1.0902,1.09487,1.0895,1.09328
fiat_eur_25112023,fiat_eur,25-11-2023,1.0902,1.09487,1.0895,1.09328
fiat_eur_26112023,fiat_eur,26-11-2023,1.09432,1.09591,1.09248,1.09535
fiat_eur_27112023,fiat_eur,27-11-2023,1.09535,1.10089,1.09344,1.09926
fiat_eur_28112023,fiat_eur,28-11-2023,1.09926,1.10171,1.096,1.09692
fiat_eur_29112023,fiat_eur,29-11-2023,1.09692,1.09839,1.08792,1.08851
fiat_eur_30112023,fiat_eur,30-11-2023,1.08851,1.09127,1.08286,1.08789
fiat_eur_01122023,fiat_eur,01-12-2023,1.08851,1.09127,1.08286,1.08789
fiat_eur_02122023,fiat_eur,02-12-2023,1.08851,1.09127,1.08286,1.08789
fiat_eur_03122023,fiat_eur,03-12-2023,1.08745,1.08949,1.08039,1.08358
fiat_eur_04122023,fiat_eur,04-12-2023,1.08358,1.08475,1.07781,1.0796
fiat_eur_05122023,fiat_eur,05-12-2023,1.0796,1.08047,1.07586,1.07641
fiat_eur_06122023,fiat_eur,06-12-2023,1.07641,1.08177,1.0755,1.07935
fiat_eur_07122023,fiat_eur,07-12-2023,1.07935,1.08007,1.07238,1.07588
fiat_eur_08122023,fiat_eur,08-12-2023,1.07935,1.08007,1.07238,1.07588
fiat_eur_09122023,fiat_eur,09-12-2023,1.07935,1.08007,1.07238,1.07588
fiat_eur_10122023,fiat_eur,10-12-2023,1.07585,1.0779,1.07415,1.07645
fiat_eur_11122023,fiat_eur,11-12-2023,1.07645,1.08277,1.07582,1.07941
fiat_eur_12122023,fiat_eur,12-12-2023,1.07941,1.08966,1.0773,1.08739
fiat_eur_13122023,fiat_eur,13-12-2023,1.08739,1.10093,1.08698,1.0992
fiat_eur_14122023,fiat_eur,14-12-2023,1.0992,1.10037,1.08884,1.08937
fiat_eur_15122023,fiat_eur,15-12-2023,1.0992,1.10037,1.08884,1.08937
fiat_eur_16122023,fiat_eur,16-12-2023,1.0992,1.10037,1.08884,1.08937
fiat_eur_17122023,fiat_eur,17-12-2023,1.08968,1.09312,1.08918,1.09235
fiat_eur_18122023,fiat_eur,18-12-2023,1.09235,1.09874,1.09116,1.09807
fiat_eur_19122023,fiat_eur,19-12-2023,1.09807,1.09835,1.09296,1.09392
fiat_eur_20122023,fiat_eur,20-12-2023,1.09392,1.10126,1.09352,1.10107
fiat_eur_21122023,fiat_eur,21-12-2023,1.10107,1.10401,1.09936,1.1014
fiat_eur_22122023,fiat_eur,22-12-2023,1.10107,1.10401,1.09936,1.1014
fiat_eur_23122023,fiat_eur,23-12-2023,1.10107,1.10401,1.09936,1.1014
fiat_eur_24122023,fiat_eur,24-12-2023,1.1019,1.1019,1.1005,1.10073
fiat_eur_25122023,fiat_eur,25-12-2023,1.10073,1.10451,1.10073,1.10419
fiat_eur_26122023,fiat_eur,26-12-2023,1.10419,1.11227,1.10284,1.1105
fiat_eur_27122023,fiat_eur,27-12-2023,1.1105,1.11393,1.10552,1.10612
fiat_eur_28122023,fiat_eur,28-12-2023,1.10612,1.10842,1.10339,1.10375
fiat_eur_29122023,fiat_eur,29-12-2023,1.10612,1.10842,1.10339,1.10375
fiat_eur_30122023,fiat_eur,30-12-2023,1.10612,1.10842,1.10339,1.10375
fiat_eur_31122023,fiat_eur,31-12-2023,1.10368,1.10368,1.10367,1.10368
fiat_eur_01012024,fiat_eur,01-01-2024,1.10368,1.10388,1.09381,1.09391
fiat_eur_02012024,fiat_eur,02-01-2024,1.09391,1.09654,1.08926,1.09214
fiat_eur_03012024,fiat_eur,03-01-2024,1.09214,1.09722,1.09141,1.09444
fiat_eur_04012024,fiat_eur,04-01-2024,1.09444,1.09984,1.08767,1.09409
fiat_eur_05012024,fiat_eur,05-01-2024,1.09444,1.09984,1.08767,1.09409
fiat_eur_06012024,fiat_eur,06-01-2024,1.09444,1.09984,1.08767,1.09409
fiat_eur_07012024,fiat_eur,07-01-2024,1.09432,1.09788,1.09226,1.09503
fiat_eur_08012024,fiat_eur,08-01-2024,1.09503,1.09664,1.09101,1.09307
fiat_eur_09012024,fiat_eur,09-01-2024,1.09307,1.09729,1.09228,1.09724
fiat_eur_10012024,fiat_eur,10-01-2024,1.09724,1.09994,1.09302,1.0972
fiat_eur_11012024,fiat_eur,11-01-2024,1.0972,1.09868,1.09359,1.09485
fiat_eur_12012024,fiat_eur,12-01-2024,1.0972,1.09868,1.09359,1.09485
fiat_eur_13012024,fiat_eur,13-01-2024,1.0972,1.09868,1.09359,1.09485
fiat_eur_14012024,fiat_eur,14-01-2024,1.09499,1.09674,1.09334,1.09481
fiat_eur_15012024,fiat_eur,15-01-2024,1.09481,1.09511,1.08617,1.08751
fiat_eur_16012024,fiat_eur,16-01-2024,1.08751,1.08844,1.08444,1.08823
fiat_eur_17012024,fiat_eur,17-01-2024,1.08823,1.09067,1.08466,1.08761
fiat_eur_18012024,fiat_eur,18-01-2024,1.08761,1.0898,1.08657,1.08971
fiat_eur_19012024,fiat_eur,19-01-2024,1.08761,1.0898,1.08657,1.08971
fiat_eur_20012024,fiat_eur,20-01-2024,1.08761,1.0898,1.08657,1.08971
fiat_eur_21012024,fiat_eur,21-01-2024,1.08894,1.09094,1.08799,1.08825
fiat_eur_22012024,fiat_eur,22-01-2024,1.08825,1.09162,1.08215,1.08533
fiat_eur_23012024,fiat_eur,23-01-2024,1.08533,1.09323,1.08441,1.08846
fiat_eur_24012024,fiat_eur,24-01-2024,1.08846,1.09017,1.08215,1.08461
fiat_eur_25012024,fiat_eur,25-01-2024,1.08461,1.08856,1.08128,1.08531
fiat_eur_26012024,fiat_eur,26-01-2024,1.08461,1.08856,1.08128,1.08531
fiat_eur_27012024,fiat_eur,27-01-2024,1.08461,1.08856,1.08128,1.08531
fiat_eur_28012024,fiat_eur,28-01-2024,1.08405,1.08501,1.07958,1.08311
fiat_eur_29012024,fiat_eur,29-01-2024,1.08311,1.08574,1.08119,1.08454
fiat_eur_30012024,fiat_eur,30-01-2024,1.08454,1.08875,1.07947,1.0818
fiat_eur_31012024,fiat_eur,31-01-2024,1.0818,1.08748,1.07798,1.08715
fiat_eur_01022024,fiat_eur,01-02-2024,1.08715,1.08975,1.07804,1.07864
fiat_eur_02022024,fiat_eur,02-02-2024,1.08715,1.08975,1.07804,1.07864
fiat_eur_03022024,fiat_eur,03-02-2024,1.08715,1.08975,1.07804,1.07864
fiat_eur_04022024,fiat_eur,04-02-2024,1.0782,1.07865,1.07231,1.07423
fiat_eur_05022024,fiat_eur,05-02-2024,1.07423,1.07623,1.07225,1.07542
fiat_eur_06022024,fiat_eur,06-02-2024,1.07542,1.07839,1.07487,1.0772
fiat_eur_07022024,fiat_eur,07-02-2024,1.0772,1.07888,1.07414,1.07775
fiat_eur_08022024,fiat_eur,08-02-2024,1.07775,1.07955,1.07621,1.0783
fiat_eur_09022024,fiat_eur,09-02-2024,1.07775,1.07955,1.07621,1.0783
fiat_eur_10022024,fiat_eur,10-02-2024,1.07775,1.07955,1.07621,1.0783
fiat_eur_11022024,fiat_eur,11-02-2024,1.07776,1.08055,1.07558,1.0772
fiat_eur_12022024,fiat_eur,12-02-2024,1.0772,1.07946,1.07004,1.07085
fiat_eur_13022024,fiat_eur,13-02-2024,1.07085,1.07344,1.06949,1.07274
fiat_eur_14022024,fiat_eur,14-02-2024,1.07274,1.07848,1.07235,1.07724
fiat_eur_15022024,fiat_eur,15-02-2024,1.07724,1.07874,1.0732,1.07743
fiat_eur_16022024,fiat_eur,16-02-2024,1.07724,1.07874,1.0732,1.07743
fiat_eur_17022024,fiat_eur,17-02-2024,1.07724,1.07874,1.0732,1.07743
fiat_eur_18022024,fiat_eur,18-02-2024,1.0772,1.07894,1.07619,1.07769
fiat_eur_19022024,fiat_eur,19-02-2024,1.07769,1.08387,1.07615,1.08075
fiat_eur_20022024,fiat_eur,20-02-2024,1.08075,1.08244,1.07899,1.08189
fiat_eur_21022024,fiat_eur,21-02-2024,1.08189,1.08883,1.08027,1.08226
fiat_eur_22022024,fiat_eur,22-02-2024,1.08226,1.08395,1.08118,1.08175
fiat_eur_23022024,fiat_eur,23-02-2024,1.08226,1.08395,1.08118,1.08175
fiat_eur_24022024,fiat_eur,24-02-2024,1.08226,1.08395,1.08118,1.08175
fiat_eur_25022024,fiat_eur,25-02-2024,1.08319,1.08597,1.08126,1.0851
fiat_eur_26022024,fiat_eur,26-02-2024,1.0851,1.08659,1.08329,1.08441
fiat_eur_27022024,fiat_eur,27-02-2024,1.08441,1.08462,1.07965,1.08382
fiat_eur_28022024,fiat_eur,28-02-2024,1.08382,1.08558,1.07958,1.08052
fiat_eur_29022024,fiat_eur,29-02-2024,1.08052,1.08432,1.07977,1.08374
fiat_eur_01032024,fiat_eur,01-03-2024,1.08052,1.08432,1.07977,1.08374
fiat_eur_02032024,fiat_eur,02-03-2024,1.08052,1.08432,1.07977,1.08374
fiat_eur_03032024,fiat_eur,03-03-2024,1.08345,1.08667,1.08345,1.08555
fiat_eur_04032024,fiat_eur,04-03-2024,1.08555,1.08761,1.08401,1.08565
fiat_eur_05032024,fiat_eur,05-03-2024,1.08565,1.09154,1.0842,1.08985
fiat_eur_06032024,fiat_eur,06-03-2024,1.08985,1.09492,1.08677,1.0948
fiat_eur_07032024,fiat_eur,07-03-2024,1.0948,1.09812,1.09178,1.09343
fiat_eur_08032024,fiat_eur,08-03-2024,1.0948,1.09812,1.09178,1.09343
fiat_eur_09032024,fiat_eur,09-03-2024,1.0948,1.09812,1.09178,1.09343
fiat_eur_10032024,fiat_eur,10-03-2024,1.09426,1.09481,1.09145,1.09257
fiat_eur_11032024,fiat_eur,11-03-2024,1.09257,1.09438,1.09022,1.09266
fiat_eur_12032024,fiat_eur,12-03-2024,1.09266,1.09638,1.09199,1.09475
fiat_eur_13032024,fiat_eur,13-03-2024,1.09475,1.09547,1.08806,1.0883
fiat_eur_14032024,fiat_eur,14-03-2024,1.0883,1.08997,1.08728,1.08875
fiat_eur_15032024,fiat_eur,15-03-2024,1.0883,1.08997,1.08728,1.08875
fiat_eur_16032024,fiat_eur,16-03-2024,1.0883,1.08997,1.08728,1.08875
fiat_eur_17032024,fiat_eur,17-03-2024,1.08901,1.09061,1.0866,1.08722
fiat_eur_18032024,fiat_eur,18-03-2024,1.08722,1.08766,1.08346,1.08656
fiat_eur_19032024,fiat_eur,19-03-2024,1.08656,1.09228,1.08364,1.09218
fiat_eur_20032024,fiat_eur,20-03-2024,1.09218,1.09425,1.08554,1.08597
fiat_eur_21032024,fiat_eur,21-03-2024,1.08597,1.0868,1.08017,1.08066
fiat_eur_22032024,fiat_eur,22-03-2024,1.08597,1.0868,1.08017,1.08066
fiat_eur_23032024,fiat_eur,23-03-2024,1.08597,1.0868,1.08017,1.08066
fiat_eur_24032024,fiat_eur,24-03-2024,1.08076,1.08424,1.0802,1.08372
fiat_eur_25032024,fiat_eur,25-03-2024,1.08372,1.08643,1.08242,1.0831
fiat_eur_26032024,fiat_eur,26-03-2024,1.0831,1.0839,1.08107,1.08278
fiat_eur_27032024,fiat_eur,27-03-2024,1.08278,1.08278,1.0775,1.07861
fiat_eur_28032024,fiat_eur,28-03-2024,1.07861,1.08047,1.07677,1.07894
fiat_eur_29032024,fiat_eur,29-03-2024,1.07861,1.08047,1.07677,1.07894
fiat_eur_30032024,fiat_eur,30-03-2024,1.07861,1.08047,1.07677,1.07894
fiat_eur_31032024,fiat_eur,31-03-2024,1.07843,1.07987,1.07309,1.07428
fiat_eur_01042024,fiat_eur,01-04-2024,1.07428,1.0779,1.07246,1.07692
fiat_eur_02042024,fiat_eur,02-04-2024,1.07692,1.08368,1.07639,1.08359
fiat_eur_03042024,fiat_eur,03-04-2024,1.08359,1.08765,1.08318,1.08368
fiat_eur_04042024,fiat_eur,04-04-2024,1.08368,1.08479,1.07913,1.0836
fiat_eur_05042024,fiat_eur,05-04-2024,1.08368,1.08479,1.07913,1.0836
fiat_eur_06042024,fiat_eur,06-04-2024,1.08368,1.08479,1.07913,1.0836
fiat_eur_07042024,fiat_eur,07-04-2024,1.08343,1.08622,1.08209,1.08591
fiat_eur_08042024,fiat_eur,08-04-2024,1.08591,1.0885,1.08476,1.08568
fiat_eur_09042024,fiat_eur,09-04-2024,1.08568,1.08665,1.07287,1.07423
fiat_eur_10042024,fiat_eur,10-04-2024,1.07423,1.07564,1.0699,1.07259
fiat_eur_11042024,fiat_eur,11-04-2024,1.07259,1.07293,1.06224,1.06384
fiat_eur_12042024,fiat_eur,12-04-2024,1.07259,1.07293,1.06224,1.06384
fiat_eur_13042024,fiat_eur,13-04-2024,1.07259,1.07293,1.06224,1.06384
fiat_eur_14042024,fiat_eur,14-04-2024,1.06337,1.06652,1.06202,1.06241
fiat_eur_15042024,fiat_eur,15-04-2024,1.06241,1.06536,1.06011,1.06186
fiat_eur_16042024,fiat_eur,16-04-2024,1.06186,1.06795,1.06059,1.06727
fiat_eur_17042024,fiat_eur,17-04-2024,1.06727,1.069,1.06413,1.06432
fiat_eur_18042024,fiat_eur,18-04-2024,1.06432,1.06776,1.06104,1.06521
fiat_eur_19042024,fiat_eur,19-04-2024,1.06432,1.06776,1.06104,1.06521
fiat_eur_20042024,fiat_eur,20-04-2024,1.06432,1.06776,1.06104,1.06521
fiat_eur_21042024,fiat_eur,21-04-2024,1.0657,1.06707,1.06239,1.06539
fiat_eur_22042024,fiat_eur,22-04-2024,1.06539,1.07113,1.06385,1.07011
fiat_eur_23042024,fiat_eur,23-04-2024,1.07011,1.07142,1.0678,1.06987
